2400
(0.000000, 0.000000, 0.002500) (0.000000, 0.000000, 0.002500) (0.000000, 1.000000) 
(0.350000, 0.300000, 0.212500) (0.350000, 0.250000, 0.212500) (0.000000, 1.000000) 
(0.350000, 0.300000, 0.212500) (0.350000, 0.250000, 0.212500) (0.000000, 1.000000) 
(0.400000, 0.250000, 0.222500) (0.350000, 0.250000, 0.222500) (0.000000, 1.000000) 
(0.400000, 0.300000, 0.250000) (0.350000, 0.250000, 0.250000) (0.000000, 1.000000) 
(0.350000, 0.300000, 0.250000) (0.350000, 0.300000, 0.250000) (0.000000, 1.000000) 
(0.400000, 0.300000, 0.250000) (0.350000, 0.300000, 0.250000) (0.000000, 1.000000) 
(0.350000, 0.350000, 0.245000) (0.350000, 0.300000, 0.245000) (0.000000, 1.000000) 
(0.350000, 0.350000, 0.245000) (0.350000, 0.300000, 0.245000) (0.000000, 1.000000) 
(0.400000, 0.300000, 0.250000) (0.350000, 0.300000, 0.250000) (0.000000, 1.000000) 
(0.400000, 0.350000, 0.282500) (0.350000, 0.300000, 0.282500) (0.000000, 1.000000) 
(0.350000, 0.350000, 0.282500) (0.350000, 0.350000, 0.282500) (0.000000, 1.000000) 
(0.400000, 0.350000, 0.282500) (0.350000, 0.350000, 0.282500) (0.000000, 1.000000) 
(0.350000, 0.400000, 0.282500) (0.350000, 0.350000, 0.282500) (0.000000, 1.000000) 
(0.350000, 0.400000, 0.282500) (0.350000, 0.350000, 0.282500) (0.000000, 1.000000) 
(0.400000, 0.350000, 0.282500) (0.350000, 0.350000, 0.282500) (0.000000, 1.000000) 
(0.400000, 0.400000, 0.320000) (0.350000, 0.350000, 0.320000) (0.000000, 1.000000) 
(0.350000, 0.400000, 0.320000) (0.350000, 0.400000, 0.320000) (0.000000, 1.000000) 
(0.400000, 0.400000, 0.320000) (0.350000, 0.400000, 0.320000) (0.000000, 1.000000) 
(0.350000, 0.450000, 0.325000) (0.350000, 0.400000, 0.325000) (0.000000, 1.000000) 
(0.350000, 0.450000, 0.325000) (0.350000, 0.400000, 0.325000) (0.000000, 1.000000) 
(0.400000, 0.400000, 0.320000) (0.350000, 0.400000, 0.320000) (0.000000, 1.000000) 
(0.400000, 0.450000, 0.362500) (0.350000, 0.400000, 0.362500) (0.000000, 1.000000) 
(0.350000, 0.450000, 0.362500) (0.350000, 0.450000, 0.362500) (0.000000, 1.000000) 
(0.400000, 0.450000, 0.362500) (0.350000, 0.450000, 0.362500) (0.000000, 1.000000) 
(0.350000, 0.500000, 0.372500) (0.350000, 0.450000, 0.372500) (0.000000, 1.000000) 
(0.350000, 0.500000, 0.372500) (0.350000, 0.450000, 0.372500) (0.000000, 1.000000) 
(0.400000, 0.450000, 0.362500) (0.350000, 0.450000, 0.362500) (0.000000, 1.000000) 
(0.400000, 0.500000, 0.410000) (0.350000, 0.450000, 0.410000) (0.000000, 1.000000) 
(0.350000, 0.500000, 0.410000) (0.350000, 0.500000, 0.410000) (0.000000, 1.000000) 
(0.400000, 0.500000, 0.410000) (0.350000, 0.500000, 0.410000) (0.000000, 1.000000) 
(0.350000, 0.550000, 0.425000) (0.350000, 0.500000, 0.425000) (0.000000, 1.000000) 
(0.350000, 0.550000, 0.425000) (0.350000, 0.500000, 0.425000) (0.000000, 1.000000) 
(0.400000, 0.500000, 0.410000) (0.350000, 0.500000, 0.410000) (0.000000, 1.000000) 
(0.400000, 0.550000, 0.462500) (0.350000, 0.500000, 0.462500) (0.000000, 1.000000) 
(0.350000, 0.550000, 0.462500) (0.350000, 0.550000, 0.462500) (0.000000, 1.000000) 
(0.400000, 0.550000, 0.462500) (0.350000, 0.550000, 0.462500) (0.000000, 1.000000) 
(0.350000, 0.600000, 0.482500) (0.350000, 0.550000, 0.482500) (0.000000, 1.000000) 
(0.350000, 0.600000, 0.482500) (0.350000, 0.550000, 0.482500) (0.000000, 1.000000) 
(0.400000, 0.550000, 0.462500) (0.350000, 0.550000, 0.462500) (0.000000, 1.000000) 
(0.400000, 0.600000, 0.520000) (0.350000, 0.550000, 0.520000) (0.000000, 1.000000) 
(0.350000, 0.600000, 0.520000) (0.350000, 0.600000, 0.520000) (0.000000, 1.000000) 
(0.400000, 0.600000, 0.520000) (0.350000, 0.600000, 0.520000) (0.000000, 1.000000) 
(0.350000, 0.650000, 0.545000) (0.350000, 0.600000, 0.545000) (0.000000, 1.000000) 
(0.350000, 0.650000, 0.545000) (0.350000, 0.600000, 0.545000) (0.000000, 1.000000) 
(0.400000, 0.600000, 0.520000) (0.350000, 0.600000, 0.520000) (0.000000, 1.000000) 
(0.400000, 0.650000, 0.582500) (0.350000, 0.600000, 0.582500) (0.000000, 1.000000) 
(0.350000, 0.650000, 0.582500) (0.350000, 0.650000, 0.582500) (0.000000, 1.000000) 
(0.400000, 0.650000, 0.582500) (0.350000, 0.650000, 0.582500) (0.000000, 1.000000) 
(0.350000, 0.700000, 0.612500) (0.350000, 0.650000, 0.612500) (0.000000, 1.000000) 
(0.350000, 0.700000, 0.612500) (0.350000, 0.650000, 0.612500) (0.000000, 1.000000) 
(0.400000, 0.650000, 0.582500) (0.350000, 0.650000, 0.582500) (0.000000, 1.000000) 
(0.400000, 0.700000, 0.650000) (0.350000, 0.650000, 0.650000) (0.000000, 1.000000) 
(0.350000, 0.700000, 0.650000) (0.350000, 0.700000, 0.650000) (0.000000, 1.000000) 
(0.400000, 0.700000, 0.650000) (0.350000, 0.700000, 0.650000) (0.000000, 1.000000) 
(0.350000, 0.750000, 0.685000) (0.350000, 0.700000, 0.685000) (0.000000, 1.000000) 
(0.350000, 0.750000, 0.685000) (0.350000, 0.700000, 0.685000) (0.000000, 1.000000) 
(0.400000, 0.700000, 0.650000) (0.350000, 0.700000, 0.650000) (0.000000, 1.000000) 
(0.400000, 0.750000, 0.722500) (0.350000, 0.700000, 0.722500) (0.000000, 1.000000) 
(0.350000, 0.750000, 0.722500) (0.350000, 0.750000, 0.722500) (0.000000, 1.000000) 
(0.400000, 0.750000, 0.722500) (0.350000, 0.750000, 0.722500) (0.000000, 1.000000) 
(0.350000, 0.800000, 0.762500) (0.350000, 0.750000, 0.762500) (0.000000, 1.000000) 
(0.350000, 0.800000, 0.762500) (0.350000, 0.750000, 0.762500) (0.000000, 1.000000) 
(0.400000, 0.750000, 0.722500) (0.350000, 0.750000, 0.722500) (0.000000, 1.000000) 
(0.400000, 0.800000, 0.800000) (0.350000, 0.750000, 0.800000) (0.000000, 1.000000) 
(0.350000, 0.800000, 0.800000) (0.350000, 0.800000, 0.800000) (0.000000, 1.000000) 
(0.400000, 0.800000, 0.800000) (0.350000, 0.800000, 0.800000) (0.000000, 1.000000) 
(0.350000, 0.850000, 0.845000) (0.350000, 0.800000, 0.845000) (0.000000, 1.000000) 
(0.350000, 0.850000, 0.845000) (0.350000, 0.800000, 0.845000) (0.000000, 1.000000) 
(0.400000, 0.800000, 0.800000) (0.350000, 0.800000, 0.800000) (0.000000, 1.000000) 
(0.400000, 0.850000, 0.882500) (0.350000, 0.800000, 0.882500) (0.000000, 1.000000) 
(0.350000, 0.850000, 0.882500) (0.350000, 0.850000, 0.882500) (0.000000, 1.000000) 
(0.400000, 0.850000, 0.882500) (0.350000, 0.850000, 0.882500) (0.000000, 1.000000) 
(0.350000, 0.900000, 0.932500) (0.350000, 0.850000, 0.932500) (0.000000, 1.000000) 
(0.350000, 0.900000, 0.932500) (0.350000, 0.850000, 0.932500) (0.000000, 1.000000) 
(0.400000, 0.850000, 0.882500) (0.350000, 0.850000, 0.882500) (0.000000, 1.000000) 
(0.400000, 0.900000, 0.970000) (0.350000, 0.850000, 0.970000) (0.000000, 1.000000) 
(0.350000, 0.900000, 0.970000) (0.350000, 0.900000, 0.970000) (0.000000, 1.000000) 
(0.400000, 0.900000, 0.970000) (0.350000, 0.900000, 0.970000) (0.000000, 1.000000) 
(0.350000, 0.950000, 1.025000) (0.350000, 0.900000, 1.025000) (0.000000, 1.000000) 
(0.350000, 0.950000, 1.025000) (0.350000, 0.900000, 1.025000) (0.000000, 1.000000) 
(0.400000, 0.900000, 0.970000) (0.350000, 0.900000, 0.970000) (0.000000, 1.000000) 
(0.400000, 0.950000, 1.062500) (0.350000, 0.900000, 1.062500) (0.000000, 1.000000) 
(0.350000, 0.950000, 1.062500) (0.350000, 0.950000, 1.062500) (0.000000, 1.000000) 
(0.400000, 0.950000, 1.062500) (0.350000, 0.950000, 1.062500) (0.000000, 1.000000) 
(0.350000, 1.000000, 1.122500) (0.350000, 0.950000, 1.122500) (0.000000, 1.000000) 
(0.350000, 1.000000, 1.122500) (0.350000, 0.950000, 1.122500) (0.000000, 1.000000) 
(0.400000, 0.950000, 1.062500) (0.350000, 0.950000, 1.062500) (0.000000, 1.000000) 
(0.400000, 1.000000, 1.160000) (0.350000, 0.950000, 1.160000) (0.000000, 1.000000) 
(0.400000, 0.000000, 0.202500) (0.400000, 0.000000, 0.202500) (0.000000, 1.000000) 
(0.450000, 0.000000, 0.202500) (0.400000, 0.000000, 0.202500) (0.000000, 1.000000) 
(0.400000, 0.050000, 0.162500) (0.400000, 0.000000, 0.162500) (0.000000, 1.000000) 
(0.400000, 0.050000, 0.162500) (0.400000, 0.000000, 0.162500) (0.000000, 1.000000) 
(0.450000, 0.000000, 0.202500) (0.400000, 0.000000, 0.202500) (0.000000, 1.000000) 
(0.450000, 0.050000, 0.205000) (0.400000, 0.000000, 0.205000) (0.000000, 1.000000) 
(0.400000, 0.050000, 0.205000) (0.400000, 0.050000, 0.205000) (0.000000, 1.000000) 
(0.450000, 0.050000, 0.205000) (0.400000, 0.050000, 0.205000) (0.000000, 1.000000) 
(0.400000, 0.100000, 0.170000) (0.400000, 0.050000, 0.170000) (0.000000, 1.000000) 
(0.400000, 0.100000, 0.170000) (0.400000, 0.050000, 0.170000) (0.000000, 1.000000) 
(0.450000, 0.050000, 0.205000) (0.400000, 0.050000, 0.205000) (0.000000, 1.000000) 
(0.450000, 0.100000, 0.212500) (0.400000, 0.050000, 0.212500) (0.000000, 1.000000) 
(0.400000, 0.100000, 0.212500) (0.400000, 0.100000, 0.212500) (0.000000, 1.000000) 
(0.450000, 0.100000, 0.212500) (0.400000, 0.100000, 0.212500) (0.000000, 1.000000) 
(0.400000, 0.150000, 0.182500) (0.400000, 0.100000, 0.182500) (0.000000, 1.000000) 
(0.400000, 0.150000, 0.182500) (0.400000, 0.100000, 0.182500) (0.000000, 1.000000) 
(0.450000, 0.100000, 0.212500) (0.400000, 0.100000, 0.212500) (0.000000, 1.000000) 
(0.450000, 0.150000, 0.225000) (0.400000, 0.100000, 0.225000) (0.000000, 1.000000) 
(0.400000, 0.150000, 0.225000) (0.400000, 0.150000, 0.225000) (0.000000, 1.000000) 
(0.450000, 0.150000, 0.225000) (0.400000, 0.150000, 0.225000) (0.000000, 1.000000) 
(0.400000, 0.200000, 0.200000) (0.400000, 0.150000, 0.200000) (0.000000, 1.000000) 
(0.400000, 0.200000, 0.200000) (0.400000, 0.150000, 0.200000) (0.000000, 1.000000) 
(0.450000, 0.150000, 0.225000) (0.400000, 0.150000, 0.225000) (0.000000, 1.000000) 
(0.450000, 0.200000, 0.242500) (0.400000, 0.150000, 0.242500) (0.000000, 1.000000) 
(0.400000, 0.200000, 0.242500) (0.400000, 0.200000, 0.242500) (0.000000, 1.000000) 
(0.450000, 0.200000, 0.242500) (0.400000, 0.200000, 0.242500) (0.000000, 1.000000) 
(0.400000, 0.250000, 0.222500) (0.400000, 0.200000, 0.222500) (0.000000, 1.000000) 
(0.400000, 0.250000, 0.222500) (0.400000, 0.200000, 0.222500) (0.000000, 1.000000) 
(0.450000, 0.200000, 0.242500) (0.400000, 0.200000, 0.242500) (0.000000, 1.000000) 
(0.450000, 0.250000, 0.265000) (0.400000, 0.200000, 0.265000) (0.000000, 1.000000) 
(0.400000, 0.250000, 0.265000) (0.400000, 0.250000, 0.265000) (0.000000, 1.000000) 
(0.450000, 0.250000, 0.265000) (0.400000, 0.250000, 0.265000) (0.000000, 1.000000) 
(0.400000, 0.300000, 0.250000) (0.400000, 0.250000, 0.250000) (0.000000, 1.000000) 
(0.400000, 0.300000, 0.250000) (0.400000, 0.250000, 0.250000) (0.000000, 1.000000) 
(0.450000, 0.250000, 0.265000) (0.400000, 0.250000, 0.265000) (0.000000, 1.000000) 
(0.450000, 0.300000, 0.292500) (0.400000, 0.250000, 0.292500) (0.000000, 1.000000) 
(0.400000, 0.300000, 0.292500) (0.400000, 0.300000, 0.292500) (0.000000, 1.000000) 
(0.450000, 0.300000, 0.292500) (0.400000, 0.300000, 0.292500) (0.000000, 1.000000) 
(0.400000, 0.350000, 0.282500) (0.400000, 0.300000, 0.282500) (0.000000, 1.000000) 
(0.400000, 0.350000, 0.282500) (0.400000, 0.300000, 0.282500) (0.000000, 1.000000) 
(0.450000, 0.300000, 0.292500) (0.400000, 0.300000, 0.292500) (0.000000, 1.000000) 
(0.450000, 0.350000, 0.325000) (0.400000, 0.300000, 0.325000) (0.000000, 1.000000) 
(0.400000, 0.350000, 0.325000) (0.400000, 0.350000, 0.325000) (0.000000, 1.000000) 
(0.450000, 0.350000, 0.325000) (0.400000, 0.350000, 0.325000) (0.000000, 1.000000) 
(0.400000, 0.400000, 0.320000) (0.400000, 0.350000, 0.320000) (0.000000, 1.000000) 
(0.400000, 0.400000, 0.320000) (0.400000, 0.350000, 0.320000) (0.000000, 1.000000) 
(0.450000, 0.350000, 0.325000) (0.400000, 0.350000, 0.325000) (0.000000, 1.000000) 
(0.450000, 0.400000, 0.362500) (0.400000, 0.350000, 0.362500) (0.000000, 1.000000) 
(0.400000, 0.400000, 0.362500) (0.400000, 0.400000, 0.362500) (0.000000, 1.000000) 
(0.450000, 0.400000, 0.362500) (0.400000, 0.400000, 0.362500) (0.000000, 1.000000) 
(0.400000, 0.450000, 0.362500) (0.400000, 0.400000, 0.362500) (0.000000, 1.000000) 
(0.400000, 0.450000, 0.362500) (0.400000, 0.400000, 0.362500) (0.000000, 1.000000) 
(0.450000, 0.400000, 0.362500) (0.400000, 0.400000, 0.362500) (0.000000, 1.000000) 
(0.450000, 0.450000, 0.405000) (0.400000, 0.400000, 0.405000) (0.000000, 1.000000) 
(0.400000, 0.450000, 0.405000) (0.400000, 0.450000, 0.405000) (0.000000, 1.000000) 
(0.450000, 0.450000, 0.405000) (0.400000, 0.450000, 0.405000) (0.000000, 1.000000) 
(0.400000, 0.500000, 0.410000) (0.400000, 0.450000, 0.410000) (0.000000, 1.000000) 
(0.400000, 0.500000, 0.410000) (0.400000, 0.450000, 0.410000) (0.000000, 1.000000) 
(0.450000, 0.450000, 0.405000) (0.400000, 0.450000, 0.405000) (0.000000, 1.000000) 
(0.450000, 0.500000, 0.452500) (0.400000, 0.450000, 0.452500) (0.000000, 1.000000) 
(0.400000, 0.500000, 0.452500) (0.400000, 0.500000, 0.452500) (0.000000, 1.000000) 
(0.450000, 0.500000, 0.452500) (0.400000, 0.500000, 0.452500) (0.000000, 1.000000) 
(0.400000, 0.550000, 0.462500) (0.400000, 0.500000, 0.462500) (0.000000, 1.000000) 
(0.400000, 0.550000, 0.462500) (0.400000, 0.500000, 0.462500) (0.000000, 1.000000) 
(0.450000, 0.500000, 0.452500) (0.400000, 0.500000, 0.452500) (0.000000, 1.000000) 
(0.450000, 0.550000, 0.505000) (0.400000, 0.500000, 0.505000) (0.000000, 1.000000) 
(0.400000, 0.550000, 0.505000) (0.400000, 0.550000, 0.505000) (0.000000, 1.000000) 
(0.450000, 0.550000, 0.505000) (0.400000, 0.550000, 0.505000) (0.000000, 1.000000) 
(0.400000, 0.600000, 0.520000) (0.400000, 0.550000, 0.520000) (0.000000, 1.000000) 
(0.400000, 0.600000, 0.520000) (0.400000, 0.550000, 0.520000) (0.000000, 1.000000) 
(0.450000, 0.550000, 0.505000) (0.400000, 0.550000, 0.505000) (0.000000, 1.000000) 
(0.450000, 0.600000, 0.562500) (0.400000, 0.550000, 0.562500) (0.000000, 1.000000) 
(0.400000, 0.600000, 0.562500) (0.400000, 0.600000, 0.562500) (0.000000, 1.000000) 
(0.450000, 0.600000, 0.562500) (0.400000, 0.600000, 0.562500) (0.000000, 1.000000) 
(0.400000, 0.650000, 0.582500) (0.400000, 0.600000, 0.582500) (0.000000, 1.000000) 
(0.400000, 0.650000, 0.582500) (0.400000, 0.600000, 0.582500) (0.000000, 1.000000) 
(0.450000, 0.600000, 0.562500) (0.400000, 0.600000, 0.562500) (0.000000, 1.000000) 
(0.450000, 0.650000, 0.625000) (0.400000, 0.600000, 0.625000) (0.000000, 1.000000) 
(0.400000, 0.650000, 0.625000) (0.400000, 0.650000, 0.625000) (0.000000, 1.000000) 
(0.450000, 0.650000, 0.625000) (0.400000, 0.650000, 0.625000) (0.000000, 1.000000) 
(0.400000, 0.700000, 0.650000) (0.400000, 0.650000, 0.650000) (0.000000, 1.000000) 
(0.400000, 0.700000, 0.650000) (0.400000, 0.650000, 0.650000) (0.000000, 1.000000) 
(0.450000, 0.650000, 0.625000) (0.400000, 0.650000, 0.625000) (0.000000, 1.000000) 
(0.450000, 0.700000, 0.692500) (0.400000, 0.650000, 0.692500) (0.000000, 1.000000) 
(0.400000, 0.700000, 0.692500) (0.400000, 0.700000, 0.692500) (0.000000, 1.000000) 
(0.450000, 0.700000, 0.692500) (0.400000, 0.700000, 0.692500) (0.000000, 1.000000) 
(0.400000, 0.750000, 0.722500) (0.400000, 0.700000, 0.722500) (0.000000, 1.000000) 
(0.400000, 0.750000, 0.722500) (0.400000, 0.700000, 0.722500) (0.000000, 1.000000) 
(0.450000, 0.700000, 0.692500) (0.400000, 0.700000, 0.692500) (0.000000, 1.000000) 
(0.450000, 0.750000, 0.765000) (0.400000, 0.700000, 0.765000) (0.000000, 1.000000) 
(0.400000, 0.750000, 0.765000) (0.400000, 0.750000, 0.765000) (0.000000, 1.000000) 
(0.450000, 0.750000, 0.765000) (0.400000, 0.750000, 0.765000) (0.000000, 1.000000) 
(0.400000, 0.800000, 0.800000) (0.400000, 0.750000, 0.800000) (0.000000, 1.000000) 
(0.400000, 0.800000, 0.800000) (0.400000, 0.750000, 0.800000) (0.000000, 1.000000) 
(0.450000, 0.750000, 0.765000) (0.400000, 0.750000, 0.765000) (0.000000, 1.000000) 
(0.450000, 0.800000, 0.842500) (0.400000, 0.750000, 0.842500) (0.000000, 1.000000) 
(0.400000, 0.800000, 0.842500) (0.400000, 0.800000, 0.842500) (0.000000, 1.000000) 
(0.450000, 0.800000, 0.842500) (0.400000, 0.800000, 0.842500) (0.000000, 1.000000) 
(0.400000, 0.850000, 0.882500) (0.400000, 0.800000, 0.882500) (0.000000, 1.000000) 
(0.400000, 0.850000, 0.882500) (0.400000, 0.800000, 0.882500) (0.000000, 1.000000) 
(0.450000, 0.800000, 0.842500) (0.400000, 0.800000, 0.842500) (0.000000, 1.000000) 
(0.450000, 0.850000, 0.925000) (0.400000, 0.800000, 0.925000) (0.000000, 1.000000) 
(0.400000, 0.850000, 0.925000) (0.400000, 0.850000, 0.925000) (0.000000, 1.000000) 
(0.450000, 0.850000, 0.925000) (0.400000, 0.850000, 0.925000) (0.000000, 1.000000) 
(0.400000, 0.900000, 0.970000) (0.400000, 0.850000, 0.970000) (0.000000, 1.000000) 
(0.400000, 0.900000, 0.970000) (0.400000, 0.850000, 0.970000) (0.000000, 1.000000) 
(0.450000, 0.850000, 0.925000) (0.400000, 0.850000, 0.925000) (0.000000, 1.000000) 
(0.450000, 0.900000, 1.012500) (0.400000, 0.850000, 1.012500) (0.000000, 1.000000) 
(0.400000, 0.900000, 1.012500) (0.400000, 0.900000, 1.012500) (0.000000, 1.000000) 
(0.450000, 0.900000, 1.012500) (0.400000, 0.900000, 1.012500) (0.000000, 1.000000) 
(0.400000, 0.950000, 1.062500) (0.400000, 0.900000, 1.062500) (0.000000, 1.000000) 
(0.400000, 0.950000, 1.062500) (0.400000, 0.900000, 1.062500) (0.000000, 1.000000) 
(0.450000, 0.900000, 1.012500) (0.400000, 0.900000, 1.012500) (0.000000, 1.000000) 
(0.450000, 0.950000, 1.105000) (0.400000, 0.900000, 1.105000) (0.000000, 1.000000) 
(0.400000, 0.950000, 1.105000) (0.400000, 0.950000, 1.105000) (0.000000, 1.000000) 
(0.450000, 0.950000, 1.105000) (0.400000, 0.950000, 1.105000) (0.000000, 1.000000) 
(0.400000, 1.000000, 1.160000) (0.400000, 0.950000, 1.160000) (0.000000, 1.000000) 
(0.400000, 1.000000, 1.160000) (0.400000, 0.950000, 1.160000) (0.000000, 1.000000) 
(0.450000, 0.950000, 1.105000) (0.400000, 0.950000, 1.105000) (0.000000, 1.000000) 
(0.450000, 1.000000, 1.202500) (0.400000, 0.950000, 1.202500) (0.000000, 1.000000) 
(0.450000, 0.000000, 0.250000) (0.450000, 0.000000, 0.250000) (0.000000, 1.000000) 
(0.500000, 0.000000, 0.250000) (0.450000, 0.000000, 0.250000) (0.000000, 1.000000) 
(0.450000, 0.050000, 0.205000) (0.450000, 0.000000, 0.205000) (0.000000, 1.000000) 
(0.450000, 0.050000, 0.205000) (0.450000, 0.000000, 0.205000) (0.000000, 1.000000) 
(0.500000, 0.000000, 0.250000) (0.450000, 0.000000, 0.250000) (0.000000, 1.000000) 
(0.500000, 0.050000, 0.252500) (0.450000, 0.000000, 0.252500) (0.000000, 1.000000) 
(0.450000, 0.050000, 0.252500) (0.450000, 0.050000, 0.252500) (0.000000, 1.000000) 
(0.500000, 0.050000, 0.252500) (0.450000, 0.050000, 0.252500) (0.000000, 1.000000) 
(0.450000, 0.100000, 0.212500) (0.450000, 0.050000, 0.212500) (0.000000, 1.000000) 
(0.450000, 0.100000, 0.212500) (0.450000, 0.050000, 0.212500) (0.000000, 1.000000) 
(0.500000, 0.050000, 0.252500) (0.450000, 0.050000, 0.252500) (0.000000, 1.000000) 
(0.500000, 0.100000, 0.260000) (0.450000, 0.050000, 0.260000) (0.000000, 1.000000) 
(0.450000, 0.100000, 0.260000) (0.450000, 0.100000, 0.260000) (0.000000, 1.000000) 
(0.500000, 0.100000, 0.260000) (0.450000, 0.100000, 0.260000) (0.000000, 1.000000) 
(0.450000, 0.150000, 0.225000) (0.450000, 0.100000, 0.225000) (0.000000, 1.000000) 
(0.450000, 0.150000, 0.225000) (0.450000, 0.100000, 0.225000) (0.000000, 1.000000) 
(0.500000, 0.100000, 0.260000) (0.450000, 0.100000, 0.260000) (0.000000, 1.000000) 
(0.500000, 0.150000, 0.272500) (0.450000, 0.100000, 0.272500) (0.000000, 1.000000) 
(0.450000, 0.150000, 0.272500) (0.450000, 0.150000, 0.272500) (0.000000, 1.000000) 
(0.500000, 0.150000, 0.272500) (0.450000, 0.150000, 0.272500) (0.000000, 1.000000) 
(0.450000, 0.200000, 0.242500) (0.450000, 0.150000, 0.242500) (0.000000, 1.000000) 
(0.450000, 0.200000, 0.242500) (0.450000, 0.150000, 0.242500) (0.000000, 1.000000) 
(0.500000, 0.150000, 0.272500) (0.450000, 0.150000, 0.272500) (0.000000, 1.000000) 
(0.500000, 0.200000, 0.290000) (0.450000, 0.150000, 0.290000) (0.000000, 1.000000) 
(0.450000, 0.200000, 0.290000) (0.450000, 0.200000, 0.290000) (0.000000, 1.000000) 
(0.500000, 0.200000, 0.290000) (0.450000, 0.200000, 0.290000) (0.000000, 1.000000) 
(0.450000, 0.250000, 0.265000) (0.450000, 0.200000, 0.265000) (0.000000, 1.000000) 
(0.450000, 0.250000, 0.265000) (0.450000, 0.200000, 0.265000) (0.000000, 1.000000) 
(0.500000, 0.200000, 0.290000) (0.450000, 0.200000, 0.290000) (0.000000, 1.000000) 
(0.500000, 0.250000, 0.312500) (0.450000, 0.200000, 0.312500) (0.000000, 1.000000) 
(0.450000, 0.250000, 0.312500) (0.450000, 0.250000, 0.312500) (0.000000, 1.000000) 
(0.500000, 0.250000, 0.312500) (0.450000, 0.250000, 0.312500) (0.000000, 1.000000) 
(0.450000, 0.300000, 0.292500) (0.450000, 0.250000, 0.292500) (0.000000, 1.000000) 
(0.450000, 0.300000, 0.292500) (0.450000, 0.250000, 0.292500) (0.000000, 1.000000) 
(0.500000, 0.250000, 0.312500) (0.450000, 0.250000, 0.312500) (0.000000, 1.000000) 
(0.500000, 0.300000, 0.340000) (0.450000, 0.250000, 0.340000) (0.000000, 1.000000) 
(0.450000, 0.300000, 0.340000) (0.450000, 0.300000, 0.340000) (0.000000, 1.000000) 
(0.500000, 0.300000, 0.340000) (0.450000, 0.300000, 0.340000) (0.000000, 1.000000) 
(0.450000, 0.350000, 0.325000) (0.450000, 0.300000, 0.325000) (0.000000, 1.000000) 
(0.450000, 0.350000, 0.325000) (0.450000, 0.300000, 0.325000) (0.000000, 1.000000) 
(0.500000, 0.300000, 0.340000) (0.450000, 0.300000, 0.340000) (0.000000, 1.000000) 
(0.500000, 0.350000, 0.372500) (0.450000, 0.300000, 0.372500) (0.000000, 1.000000) 
(0.450000, 0.350000, 0.372500) (0.450000, 0.350000, 0.372500) (0.000000, 1.000000) 
(0.500000, 0.350000, 0.372500) (0.450000, 0.350000, 0.372500) (0.000000, 1.000000) 
(0.450000, 0.400000, 0.362500) (0.450000, 0.350000, 0.362500) (0.000000, 1.000000) 
(0.450000, 0.400000, 0.362500) (0.450000, 0.350000, 0.362500) (0.000000, 1.000000) 
(0.500000, 0.350000, 0.372500) (0.450000, 0.350000, 0.372500) (0.000000, 1.000000) 
(0.500000, 0.400000, 0.410000) (0.450000, 0.350000, 0.410000) (0.000000, 1.000000) 
(0.450000, 0.400000, 0.410000) (0.450000, 0.400000, 0.410000) (0.000000, 1.000000) 
(0.500000, 0.400000, 0.410000) (0.450000, 0.400000, 0.410000) (0.000000, 1.000000) 
